AnimalID,SireID,DamID,Generation,FamilyID,TankID,SexID,Birthday,S2Date,M1Date,M1BW,M2Date,M2Age1,M2Age2,M2BW,M2BL
OXHMB17G000F110,MRTZD16B000M003,MRTZD16B000F003,G01,OXHMB17G0001031,P10,Male,5/10/2117,5/29/2117,7/14/2117,9.1,10/9/2117,152,133,316,105
OXHMB17G0104799,OXHMB16G000F713,OXHMB16G000F397,G01,OXHMB17G0100452,P10,Male,4/22/2117,5/15/2117,7/10/2117,14.8,10/9/2117,170,147,373,111
OXHMB17G0108915,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.6,10/9/2117,171,151,405,112
OXHMB17G0107471,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P10,Male,5/4/2117,5/25/2117,7/13/2117,10.3,10/9/2117,158,137,349,109
OXHMB17G0110669,MRTZD16G000M081,MRTZD16G000F081,G01,OXHMB17G0100991,P10,Male,4/20/2117,5/9/2117,7/8/2117,14.5,10/9/2117,172,153,199,86
OXHMB17G010F111,MRTZD16G000M012,OXHMB16G00X707,G01,OXHMB17G0100752,P10,Male,5/1/2117,5/22/2117,7/12/2117,14.4,10/9/2117,161,140,470,117
OXHMB17G0106261,OXHMB16G000A835,OXHMB16G000E500,G01,OXHMB17G0100571,P10,Male,5/1/2117,5/24/2117,7/12/2117,15.2,10/9/2117,161,138,410,112
OXHMB17G0110202,MRTZD16G000M056,MRTZD16G000F056,G01,OXHMB17G0100941,P10,Male,4/18/2117,5/9/2117,7/8/2117,17.1,10/9/2117,174,153,354,108
OXHMB17G0103796,OXHMB16G000F176,OXHMB16G000B718,G01,OXHMB17G0100382,P10,Male,4/15/2117,5/6/2117,7/7/2117,18.6,10/9/2117,177,156,370,112
OXHMB17G0106673,OXHMB16G000F075,OXHMB16G00X296,G01,OXHMB17G0100621,P10,Male,4/27/2117,5/17/2117,7/11/2117,16.6,10/9/2117,165,145,310,103
OXHMB17G010F112,OXHMB16G000F297,OXHMB16G000E364,G01,OXHMB17G0100211,P10,Male,4/19/2117,5/9/2117,7/8/2117,15.2,10/9/2117,173,153,465,114
OXHMB17G0106674,OXHMB16G000F075,OXHMB16G00X296,G01,OXHMB17G0100621,P10,Male,4/27/2117,5/17/2117,7/11/2117,16.6,10/9/2117,165,145,432,117
OXHMB17G0110442,MRTZD16G000M071,MRTZD16G000F071,G01,OXHMB17G0100971,P10,Male,4/25/2117,5/16/2117,7/11/2117,15.1,10/9/2117,167,146,319,104
OXHMB17G0101868,OXHMB16G000C703,OXHMB16G00X008,G01,OXHMB17G0100242,P10,Male,5/6/2117,5/29/2117,7/13/2117,8.7,10/9/2117,156,133,338,108
OXHMB17G0104902,OXHMB16G000F302,OXHMB16G000B783,G01,OXHMB17G0100461,P10,Male,4/14/2117,5/4/2117,7/7/2117,18.2,10/9/2117,178,158,385,102
OXHMB17G0102850,OXHMB16G000A116,OXHMB16G00X480,G01,OXHMB17G0100303,P10,Male,4/23/2117,5/14/2117,7/9/2117,13.7,10/9/2117,169,148,240,98
OXHMB17G0102463,OXHMB16G000A254,OXHMB16G000E260,G01,OXHMB17G0100291,P10,Male,4/24/2117,5/16/2117,7/10/2117,13.9,10/9/2117,168,146,417,114
OXHMB17G0106444,OXHMB16G000A763,OXHMB16G000B472,G01,OXHMB17G0100591,P10,Male,4/16/2117,5/7/2117,7/7/2117,16.4,10/9/2117,176,155,358,113
OXHMB17G0103690,OXHMB16G000F176,OXHMB16G00X664,G01,OXHMB17G0100381,P10,Male,4/13/2117,5/1/2117,7/6/2117,12.1,10/9/2117,179,161,446,114
OXHMB17G0104800,OXHMB16G000F713,OXHMB16G000F397,G01,OXHMB17G0100452,P10,Male,4/22/2117,5/15/2117,7/10/2117,14.8,10/9/2117,170,147,361,111
OXHMB17G0100869,OXHMB16G000F154,OXHMB16G00X523,G01,OXHMB17G0100121,P10,Male,5/4/2117,5/26/2117,7/13/2117,10.1,10/9/2117,158,136,322,105
OXHMB17G0109095,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Male,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,381,113
OXHMB17G0105550,OXHMB16G000A259,OXHMB16G000F427,G01,OXHMB17G0100492,P10,Male,5/4/2117,5/24/2117,7/12/2117,8.7,10/9/2117,158,138,320,108
OXHMB17G0107042,OXHMB16G000C274,OXHMB16G000B555,G01,OXHMB17G0100652,P10,Male,4/23/2117,5/15/2117,7/10/2117,16.6,10/9/2117,169,147,248,98
OXHMB17G0105753,OXHMB16G000F063,OXHMB16G000E752,G01,OXHMB17G0100522,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.9,10/9/2117,171,151,366,113
OXHMB17G0109197,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Male,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,382,101
OXHMB17G010F113,OXHMB16G000C751,OXHMB16G000E570,G01,OXHMB17G0100561,P10,Male,4/23/2117,5/15/2117,7/10/2117,11.1,10/9/2117,169,147,474,121
OXHMB17G010F114,OXHMB16G000A414,OXHMB16G000F623,G01,OXHMB17G0100071,P10,Male,4/23/2117,5/15/2117,7/10/2117,17.4,10/9/2117,169,147,479,119
OXHMB17G0108026,MRTZD16G000M021,OXHMB16G000B013,G01,OXHMB17G0100771,P10,Male,4/14/2117,5/4/2117,7/6/2117,15.4,10/9/2117,178,158,364,101
OXHMB17G0104462,OXHMB16G000F703,OXHMB16G000F694,G01,OXHMB17G0100433,P10,Male,5/8/2117,5/28/2117,7/13/2117,12,10/9/2117,154,134,310,106
OXHMB17G0106948,OXHMB16G000C842,OXHMB16G000E696,G01,OXHMB17G0100642,P10,Male,4/25/2117,5/16/2117,7/11/2117,13.7,10/9/2117,167,146,368,103
OXHMB17G010F115,MRTZD16G000M032,OXHMB16G000B293,G01,OXHMB17G0100792,P10,Male,4/25/2117,5/16/2117,7/6/2117,10.5,10/9/2117,167,146,487,120
OXHMB17G0106158,OXHMB16G000C751,OXHMB16G000B166,G01,OXHMB17G0100562,P10,Male,4/25/2117,5/18/2117,7/11/2117,14.7,10/9/2117,167,144,318,105
OXHMB17G010F116,OXHMB16G000F063,OXHMB16G000F490,G01,OXHMB17G0100521,P10,Male,4/21/2117,5/11/2117,7/9/2117,15.4,10/9/2117,171,151,444,118
OXHMB17G0104801,OXHMB16G000F713,OXHMB16G000F397,G01,OXHMB17G0100452,P10,Male,4/22/2117,5/15/2117,7/10/2117,14.8,10/9/2117,170,147,305,104
OXHMB17G0104218,OXHMB16G000C514,OXHMB16G00X743,G01,OXHMB17G0100421,P10,Male,4/14/2117,5/4/2117,7/7/2117,12.8,10/9/2117,178,158,322,107
OXHMB17G0103797,OXHMB16G000F176,OXHMB16G000B718,G01,OXHMB17G0100382,P10,Male,4/15/2117,5/6/2117,7/7/2117,18.6,10/9/2117,177,156,366,114
OXHMB17G010F117,OXHMB16G000F063,OXHMB16G000E752,G01,OXHMB17G0100522,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.9,10/9/2117,171,151,454,117
OXHMB17G010F118,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Male,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,535,124
OXHMB17G0109734,OXHMB16G000F314,MRTZD16G000F036,G01,OXHMB17G0100901,P10,Male,4/28/2117,5/20/2117,7/11/2117,13.5,10/9/2117,164,142,394,112
OXHMB17G010F119,OXHMB16G000A783,OXHMB16G00X558,G01,OXHMB17G0100281,P10,Male,4/13/2117,5/1/2117,7/6/2117,14,10/9/2117,179,161,619,128
OXHMB17G010F120,OXHMB16G000C703,OXHMB16G00X008,G01,OXHMB17G0100242,P10,Male,5/6/2117,5/29/2117,7/13/2117,8.7,10/9/2117,156,133,445,119
OXHMB17G010F121,OXHMB16G000C746,OXHMB16G000F651,G01,OXHMB17G0100531,P10,Male,4/17/2117,5/6/2117,7/7/2117,16.3,10/9/2117,175,156,491,120
OXHMB17G0103167,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P10,Male,5/1/2117,5/23/2117,7/12/2117,13,10/9/2117,161,139,430,114
OXHMB17G0102161,OXHMB16G000A753,OXHMB16G000E766,G01,OXHMB17G0100253,P10,Male,5/4/2117,5/26/2117,7/12/2117,13.1,10/9/2117,158,136,366,109
OXHMB17G010F122,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P10,Male,4/18/2117,5/11/2117,7/8/2117,13.6,10/9/2117,174,151,501,122
OXHMB17G010F123,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Male,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,458,117
OXHMB17G0101768,OXHMB16G000C612,OXHMB16G000B679,G01,OXHMB17G0100232,P10,Male,4/14/2117,5/2/2117,7/6/2117,17.4,10/9/2117,178,160,404,112
OXHMB17G0106389,OXHMB16G000A834,OXHMB16G000B649,G01,OXHMB17G0100581,P10,Male,5/4/2117,5/25/2117,7/12/2117,13,10/9/2117,158,137,316,104
OXHMB17G010F124,MRTZD16G000M026,OXHMB16G00X106,G01,OXHMB17G0100781,P10,Male,4/15/2117,5/7/2117,7/7/2117,13.8,10/9/2117,177,155,505,120
OXHMB17G0108995,OXHMB16G000C849,MRTZD16G000F011,G01,OXHMB17G0100851,P10,Male,4/18/2117,5/9/2117,7/8/2117,16.1,10/9/2117,174,153,322,108
OXHMB17G0109198,OXHMB16G000F334,MRTZD16G000F016,G01,OXHMB17G0100861,P10,Male,4/19/2117,5/11/2117,7/8/2117,13.3,10/9/2117,173,151,386,111
OXHMB17G010F125,OXHMB16G000F063,OXHMB16G000F490,G01,OXHMB17G0100521,P10,Male,4/21/2117,5/11/2117,7/9/2117,15.4,10/9/2117,171,151,484,121
OXHMB17G0110529,MRTZD16G000M076,MRTZD16G000F076,G01,OXHMB17G0100981,P10,Male,4/21/2117,5/14/2117,7/9/2117,17,10/9/2117,171,148,308,98
OXHMB17G010F126,OXHMB16G000A357,OXHMB16G000F645,G01,OXHMB17G0100511,P10,Male,4/27/2117,5/17/2117,7/11/2117,14.9,10/9/2117,165,145,466,119
OXHMB17G0106013,OXHMB16G000C751,OXHMB16G000E570,G01,OXHMB17G0100561,P10,Male,4/23/2117,5/15/2117,7/10/2117,11.1,10/9/2117,169,147,470,118
OXHMB17G0107472,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P10,Male,5/4/2117,5/25/2117,7/13/2117,10.3,10/9/2117,158,137,243,104
OXHMB17G010F127,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.6,10/9/2117,171,151,497,120
OXHMB17G0104005,OXHMB16G000C364,OXHMB16G00X751,G01,OXHMB17G0100411,P10,Male,4/14/2117,5/1/2117,7/6/2117,15.7,10/9/2117,178,161,567,115
OXHMB17G010F128,OXHMB16G000A805,OXHMB16G000F485,G01,OXHMB17G0100441,P10,Male,4/15/2117,5/6/2117,7/7/2117,16.1,10/9/2117,177,156,541,119
OXHMB17G0106262,OXHMB16G000A835,OXHMB16G000E500,G01,OXHMB17G0100571,P10,Male,5/1/2117,5/24/2117,7/12/2117,15.2,10/9/2117,161,138,385,101
OXHMB17G010F129,OXHMB16G000A300,MRTZD16G000F022,G01,OXHMB17G0100872,P10,Male,4/20/2117,5/11/2117,7/8/2117,15.9,10/9/2117,172,151,447,116
OXHMB17G0100572,OXHMB16G000A414,OXHMB16G00X015,G01,OXHMB17G0100072,P10,Male,4/23/2117,5/15/2117,7/10/2117,17.3,10/9/2117,169,147,326,102
OXHMB17G010F130,OXHMB16G000A343,MRTZD16G000F026,G01,OXHMB17G0100881,P10,Male,4/18/2117,5/11/2117,7/8/2117,13.6,10/9/2117,174,151,458,118
OXHMB17G0100429,OXHMB16G000A414,OXHMB16G000F623,G01,OXHMB17G0100071,P10,Male,4/23/2117,5/15/2117,7/10/2117,17.4,10/9/2117,169,147,315,95
OXHMB17G010F131,OXHMB16G000C364,OXHMB16G00X751,G01,OXHMB17G0100411,P10,Male,4/14/2117,5/1/2117,7/6/2117,15.7,10/9/2117,178,161,553,123
OXHMB17G0109876,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Male,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,380,103
OXHMB17G010F132,OXHMB16G000C612,OXHMB16G000F455,G01,OXHMB17G0100231,P10,Male,4/12/2117,5/1/2117,7/6/2117,15.9,10/9/2117,180,161,493,117
OXHMB17G0109096,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Male,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,548,120
OXHMB17G010F133,MRTZD16G000M071,MRTZD16G000F071,G01,OXHMB17G0100971,P10,Male,4/25/2117,5/16/2117,7/11/2117,15.1,10/9/2117,167,146,566,120
OXHMB17G0106445,OXHMB16G000A763,OXHMB16G000B472,G01,OXHMB17G0100591,P10,Male,4/16/2117,5/7/2117,7/7/2117,16.4,10/9/2117,176,155,430,117
OXHMB17G0103498,OXHMB16G000C004,OXHMB16G000E111,G01,OXHMB17G0100343,P10,Male,4/25/2117,5/16/2117,7/11/2117,14.8,10/9/2117,167,146,388,110
OXHMB17G010F134,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.6,10/9/2117,171,151,449,116
OXHMB17G010F135,OXHMB16G000C431,OXHMB16G000F584,G01,OXHMB17G0100361,P10,Male,4/24/2117,5/16/2117,7/6/2117,11,10/9/2117,168,146,611,119
OXHMB17G010F136,OXHMB16G000F176,OXHMB16G000B718,G01,OXHMB17G0100382,P10,Male,4/15/2117,5/6/2117,7/7/2117,18.6,10/9/2117,177,156,459,115
OXHMB17G0101402,OXHMB16G000C625,OXHMB16G000F625,G01,OXHMB17G0100201,P10,Male,4/21/2117,5/14/2117,7/9/2117,13.9,10/9/2117,171,148,430,121
OXHMB17G0100172,OXHMB16G000F332,OXHMB16G00X003,G01,OXHMB17G0100032,P10,Male,5/11/2117,5/29/2117,7/13/2117,8.9,10/9/2117,151,133,309,105
OXHMB17G010F137,OXHMB16G000C849,MRTZD16G000F011,G01,OXHMB17G0100851,P10,Male,4/18/2117,5/9/2117,7/8/2117,16.1,10/9/2117,174,153,546,123
OXHMB17G0105551,OXHMB16G000A259,OXHMB16G000F427,G01,OXHMB17G0100492,P10,Male,5/4/2117,5/24/2117,7/12/2117,8.7,10/9/2117,158,138,403,112
OXHMB17G0105459,OXHMB16G000A259,OXHMB16G000B443,G01,OXHMB17G0100491,P10,Male,5/3/2117,5/26/2117,7/13/2117,13.1,10/9/2117,159,136,348,107
OXHMB17G0101972,OXHMB16G000A753,OXHMB16G000B286,G01,OXHMB17G0100251,P10,Male,4/21/2117,5/13/2117,7/9/2117,15.5,10/9/2117,171,149,439,114
OXHMB17G0101481,OXHMB16G000C625,OXHMB16G000E641,G01,OXHMB17G0100203,P10,Male,5/3/2117,5/23/2117,7/12/2117,11.3,10/9/2117,159,139,379,110
OXHMB17G0000786,MRTZD16B000M008,MRTZD16B000F008,G01,OXHMB17G0001081,P10,Male,5/11/2117,5/31/2117,7/14/2117,8.1,10/9/2117,151,131,248,97
OXHMB17G010F138,OXHMB16G000C514,OXHMB16G000E734,G01,OXHMB17G0100422,P10,Male,5/1/2117,5/23/2117,7/12/2117,14.2,10/9/2117,161,139,455,118
OXHMB17G0109877,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Male,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,337,101
OXHMB17G0105754,OXHMB16G000F063,OXHMB16G000E752,G01,OXHMB17G0100522,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.9,10/9/2117,171,151,400,115
OXHMB17G0109878,OXHMB16G000A694,MRTZD16G000F046,G01,OXHMB17G0100921,P10,Male,4/16/2117,5/6/2117,7/7/2117,14.8,10/9/2117,176,156,358,108
OXHMB17G010F139,OXHMB16G000F297,OXHMB16G000E364,G01,OXHMB17G0100211,P10,Male,4/19/2117,5/9/2117,7/8/2117,15.2,10/9/2117,173,153,481,120
OXHMB17G000F140,MRTZD16B000M009,MRTZD16B000F009,G01,OXHMB17G0001091,P10,Male,5/11/2117,5/31/2117,7/14/2117,10.7,10/9/2117,151,131,414,112
OXHMB17G0106843,OXHMB16G000C842,OXHMB16G000E671,G01,OXHMB17G0100641,P10,Male,4/23/2117,5/13/2117,7/9/2117,14.7,10/9/2117,169,149,328,105
OXHMB17G0110357,MRTZD16G000M062,MRTZD16G000F062,G01,OXHMB17G0100952,P10,Male,4/26/2117,5/17/2117,7/11/2117,13.8,10/9/2117,166,145,327,106
OXHMB17G0107331,OXHMB16G000A784,OXHMB16G000B021,G01,OXHMB17G0100691,P10,Male,4/19/2117,5/9/2117,7/8/2117,17.3,10/9/2117,173,153,316,99
OXHMB17G0104219,OXHMB16G000C514,OXHMB16G00X743,G01,OXHMB17G0100421,P10,Male,4/14/2117,5/4/2117,7/7/2117,12.8,10/9/2117,178,158,344,109
OXHMB17G0106749,OXHMB16G000A411,OXHMB16G000E511,G01,OXHMB17G0100631,P10,Male,4/14/2117,5/5/2117,7/7/2117,19.4,10/9/2117,178,157,282,93
OXHMB17G0107571,OXHMB16G000C011,OXHMB16G000B151,G01,OXHMB17G0100721,P10,Male,4/13/2117,5/2/2117,7/6/2117,16.5,10/9/2117,179,160,307,97
OXHMB17G0103908,OXHMB16G000F052,OXHMB16G000E660,G01,OXHMB17G0100391,P10,Male,4/22/2117,5/15/2117,7/10/2117,12.7,10/9/2117,170,147,321,105
OXHMB17G0104513,OXHMB16G000A805,OXHMB16G000F485,G01,OXHMB17G0100441,P10,Male,4/15/2117,5/6/2117,7/7/2117,16.1,10/9/2117,177,156,295,103
OXHMB17G0101540,OXHMB16G000F297,OXHMB16G000E364,G01,OXHMB17G0100211,P10,Male,4/19/2117,5/9/2117,7/8/2117,15.2,10/9/2117,173,153,307,104
OXHMB17G0108222,MRTZD16G000M026,OXHMB16G00X106,G01,OXHMB17G0100781,P10,Male,4/15/2117,5/7/2117,7/7/2117,13.8,10/9/2117,177,155,383,110
OXHMB17G010F141,MRTZD16G000M021,OXHMB16G000B013,G01,OXHMB17G0100771,P10,Male,4/14/2117,5/4/2117,7/6/2117,15.4,10/9/2117,178,158,492,115
OXHMB17G0105460,OXHMB16G000A259,OXHMB16G000B443,G01,OXHMB17G0100491,P10,Male,5/3/2117,5/26/2117,7/13/2117,13.1,10/9/2117,159,136,284,103
OXHMB17G0101769,OXHMB16G000C612,OXHMB16G000B679,G01,OXHMB17G0100232,P10,Male,4/14/2117,5/2/2117,7/6/2117,17.4,10/9/2117,178,160,491,113
OXHMB17G010F142,OXHMB16G000C849,MRTZD16G000F011,G01,OXHMB17G0100851,P10,Male,4/18/2117,5/9/2117,7/8/2117,16.1,10/9/2117,174,153,615,126
OXHMB17G0109097,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Male,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,424,113
OXHMB17G0101136,OXHMB16G000F140,OXHMB16G00X244,G01,OXHMB17G0100171,P10,Male,5/3/2117,5/22/2117,7/12/2117,12.2,10/9/2117,159,140,429,115
OXHMB17G0105893,OXHMB16G000F324,OXHMB16G00X442,G01,OXHMB17G0100541,P10,Male,4/20/2117,5/11/2117,7/8/2117,16.3,10/9/2117,172,151,345,109
OXHMB17G0109317,OXHMB16G000A300,MRTZD16G000F021,G01,OXHMB17G0100871,P10,Male,4/12/2117,5/1/2117,7/6/2117,16.4,10/9/2117,180,161,505,110
OXHMB17G0104903,OXHMB16G000F302,OXHMB16G000B783,G01,OXHMB17G0100461,P10,Male,4/14/2117,5/4/2117,7/7/2117,18.2,10/9/2117,178,158,372,107
OXHMB17G0106014,OXHMB16G000C751,OXHMB16G000E570,G01,OXHMB17G0100561,P10,Male,4/23/2117,5/15/2117,7/10/2117,11.1,10/9/2117,169,147,364,107
OXHMB17G010F143,OXHMB16G000A783,OXHMB16G00X558,G01,OXHMB17G0100281,P10,Male,4/13/2117,5/1/2117,7/6/2117,14,10/9/2117,179,161,522,121
OXHMB17G000F144,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Male,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,323,105
OXHMB17G0105225,OXHMB16G000A389,OXHMB16G00X537,G01,OXHMB17G0100481,P10,Male,4/20/2117,5/11/2117,7/8/2117,17.1,10/9/2117,172,151,402,117
OXHMB17G0108916,OXHMB16G000A203,MRTZD16G000F006,G01,OXHMB17G0100841,P10,Male,4/21/2117,5/11/2117,7/9/2117,13.6,10/9/2117,171,151,401,114
OXHMB17G0110814,MRTZD16G000M088,MRTZD16G000F088,G01,OXHMB17G0101003,P10,Male,4/28/2117,5/20/2117,7/12/2117,16,10/9/2117,164,142,325,107
OXHMB17G0100430,OXHMB16G000A414,OXHMB16G000F623,G01,OXHMB17G0100071,P10,Male,4/23/2117,5/15/2117,7/10/2117,17.4,10/9/2117,169,147,352,110
OXHMB17G0104331,OXHMB16G000C514,OXHMB16G000E734,G01,OXHMB17G0100422,P10,Male,5/1/2117,5/23/2117,7/12/2117,14.2,10/9/2117,161,139,382,112
OXHMB17G0110670,MRTZD16G000M081,MRTZD16G000F081,G01,OXHMB17G0100991,P10,Male,4/20/2117,5/9/2117,7/8/2117,14.5,10/9/2117,172,153,282,100
OXHMB17G0106949,OXHMB16G000C842,OXHMB16G000E696,G01,OXHMB17G0100642,P10,Male,4/25/2117,5/16/2117,7/11/2117,13.7,10/9/2117,167,146,413,113
OXHMB17G0106950,OXHMB16G000C842,OXHMB16G000E696,G01,OXHMB17G0100642,P10,Male,4/25/2117,5/16/2117,7/11/2117,13.7,10/9/2117,167,146,241,100
OXHMB17G0106263,OXHMB16G000A835,OXHMB16G000E500,G01,OXHMB17G0100571,P10,Male,5/1/2117,5/24/2117,7/12/2117,15.2,10/9/2117,161,138,349,110
OXHMB17G0101232,OXHMB16G000A674,OXHMB16G000F424,G01,OXHMB17G0100182,P10,Male,5/5/2117,5/28/2117,7/13/2117,7.7,10/9/2117,157,134,187,90
OXHMB17G0104965,OXHMB16G000F302,OXHMB16G000B760,G01,OXHMB17G0100462,P10,Male,4/20/2117,5/14/2117,7/9/2117,13.9,10/9/2117,172,148,388,112
OXHMB17G0103499,OXHMB16G000C004,OXHMB16G000E111,G01,OXHMB17G0100343,P10,Male,4/25/2117,5/16/2117,7/11/2117,14.8,10/9/2117,167,146,312,103
OXHMB17G0109735,OXHMB16G000F314,MRTZD16G000F036,G01,OXHMB17G0100901,P10,Male,4/28/2117,5/20/2117,7/11/2117,13.5,10/9/2117,164,142,387,112
OXHMB17G0109098,OXHMB16G000C849,MRTZD16G000F012,G01,OXHMB17G0100852,P10,Male,4/20/2117,5/11/2117,7/8/2117,15.6,10/9/2117,172,151,357,114
OXHMB17G0109995,OXHMB16G000A694,MRTZD16G000F047,G01,OXHMB17G0100922,P10,Male,4/18/2117,5/8/2117,7/7/2117,16,10/9/2117,174,154,376,111
OXHMB17G0100232,OXHMB16G000C632,OXHMB16G000E131,G01,OXHMB17G0100041,P10,Male,4/22/2117,5/13/2117,7/9/2117,12.8,10/9/2117,170,149,307,108
OXHMB17G000F145,MRTZD16B000M004,MRTZD16B000F004,G01,OXHMB17G0001041,P10,Male,5/10/2117,5/30/2117,7/14/2117,9.2,10/9/2117,152,132,304,105
OXHMB17G0103168,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P10,Male,5/1/2117,5/23/2117,7/12/2117,13,10/9/2117,161,139,241,98
OXHMB17G0105461,OXHMB16G000A259,OXHMB16G000B443,G01,OXHMB17G0100491,P10,Male,5/3/2117,5/26/2117,7/13/2117,13.1,10/9/2117,159,136,230,97
OXHMB17G0110203,MRTZD16G000M056,MRTZD16G000F056,G01,OXHMB17G0100941,P10,Male,4/18/2117,5/9/2117,7/8/2117,17.1,10/9/2117,174,153,296,102
OXHMB17G000F146,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Male,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,304,105
OXHMB17G0103500,OXHMB16G000C004,OXHMB16G000E111,G01,OXHMB17G0100343,P10,Male,4/25/2117,5/16/2117,7/11/2117,14.8,10/9/2117,167,146,314,104
OXHMB17G0108824,OXHMB16G000A275,MRTZD16G000F001,G01,OXHMB17G0100831,P10,Male,4/20/2117,5/9/2117,7/8/2117,16.4,10/9/2117,172,153,341,108
OXHMB17G0103691,OXHMB16G000F176,OXHMB16G00X664,G01,OXHMB17G0100381,P10,Male,4/13/2117,5/1/2117,7/6/2117,12.1,10/9/2117,179,161,281,100
OXHMB17G0105462,OXHMB16G000A259,OXHMB16G000B443,G01,OXHMB17G0100491,P10,Male,5/3/2117,5/26/2117,7/13/2117,13.1,10/9/2117,159,136,221,100
OXHMB17G0100750,OXHMB16G000A429,OXHMB16G000B101,G01,OXHMB17G0100111,P10,Male,4/27/2117,5/20/2117,7/11/2117,15.9,10/9/2117,165,142,331,104
OXHMB17G0101319,OXHMB16G000A674,OXHMB16G000E604,G01,OXHMB17G0100183,P10,Male,5/12/2117,5/29/2117,7/13/2117,9.3,10/9/2117,150,133,244,97
OXHMB17G0103692,OXHMB16G000F176,OXHMB16G00X664,G01,OXHMB17G0100381,P10,Male,4/13/2117,5/1/2117,7/6/2117,12.1,10/9/2117,179,161,304,102
OXHMB17G0106015,OXHMB16G000C751,OXHMB16G000E570,G01,OXHMB17G0100561,P10,Male,4/23/2117,5/15/2117,7/10/2117,11.1,10/9/2117,169,147,277,102
OXHMB17G0107473,OXHMB16G000F038,OXHMB16G000F381,G01,OXHMB17G0100702,P10,Male,5/4/2117,5/25/2117,7/13/2117,10.3,10/9/2117,158,137,291,104
OXHMB17G0100751,OXHMB16G000A429,OXHMB16G000B101,G01,OXHMB17G0100111,P10,Male,4/27/2117,5/20/2117,7/11/2117,15.9,10/9/2117,165,142,311,106
OXHMB17G000F147,MRTZD16B000M001,MRTZD16B000F001,G01,OXHMB17G0001011,P10,Male,5/10/2117,5/29/2117,7/14/2117,9.5,10/9/2117,152,133,218,93
OXHMB17G0110118,MRTZD16G000M052,MRTZD16G000F052,G01,OXHMB17G0100933,P10,Male,4/30/2117,5/22/2117,7/12/2117,11.3,10/9/2117,162,140,235,95
OXHMB17G000F148,MRTZD16B000M005,MRTZD16B000F005,G01,OXHMB17G0001051,P10,Male,5/10/2117,5/30/2117,7/14/2117,7.7,10/9/2117,152,132,154,83
OXHMB17G0102232,OXHMB16G000C124,OXHMB16G000F498,G01,OXHMB17G0100271,P10,Male,5/6/2117,5/28/2117,7/13/2117,9.3,10/9/2117,156,134,274,98
OXHMB17G0104579,OXHMB16G000A805,OXHMB16G000E787,G01,OXHMB17G0100444,P10,Male,5/14/2117,6/2/2117,7/13/2117,7.1,10/9/2117,148,129,205,92
OXHMB17G0103169,OXHMB16G000A765,OXHMB16G00X110,G01,OXHMB17G0100323,P10,Male,5/1/2117,5/23/2117,7/12/2117,13,10/9/2117,161,139,363,110
OXHMB17G0109736,OXHMB16G000F314,MRTZD16G000F036,G01,OXHMB17G0100901,P10,Male,4/28/2117,5/20/2117,7/11/2117,13.5,10/9/2117,164,142,358,110
